species,fish,agei,radi,lencap,radcap,agecap,L0p
AC_TR,AC_TR_MO_03_16_015,8,0.530399121416017,126.488,0.58256945855283,9,1.7
AC_TR,AC_TR_MO_03_16_015,9,0.55649219512642,126.488,0.58256945855283,9,1.7
AC_TR,AC_TR_MO_03_16_016,0,,136.316,0.649249157044592,11,1.7
AC_TR,AC_TR_MO_03_16_016,1,0.280877174404433,136.316,0.649249157044592,11,1.7
AC_TR,AC_TR_MO_03_16_016,2,0.353401720932489,136.316,0.649249157044592,11,1.7
AC_TR,AC_TR_MO_03_16_016,3,0.406993677310722,136.316,0.649249157044592,11,1.7
AC_TR,AC_TR_MO_03_16_016,4,0.446092729155128,136.316,0.649249157044592,11,1.7
AC_TR,AC_TR_MO_03_16_016,5,0.476537259912368,136.316,0.649249157044592,11,1.7
AC_TR,AC_TR_MO_03_16_016,6,0.504240402085547,136.316,0.649249157044592,11,1.7
AC_TR,AC_TR_MO_03_16_016,7,0.532858044787763,136.316,0.649249157044592,11,1.7
AC_TR,AC_TR_MO_03_16_016,8,0.554996251218587,136.316,0.649249157044592,11,1.7
AC_TR,AC_TR_MO_03_16_016,9,0.576902738544376,136.316,0.649249157044592,11,1.7
AC_TR,AC_TR_MO_03_16_016,10,0.600804492795367,136.316,0.649249157044592,11,1.7
AC_TR,AC_TR_MO_03_16_016,11,0.623575098507462,136.316,0.649249157044592,11,1.7
CE_FL,CE_FL_MO_03_16_001,0,0.011,79.81,0.654262943888166,7,1.95
CE_FL,CE_FL_MO_03_16_001,1,0.393117030920819,79.81,0.654262943888166,7,1.95
CE_FL,CE_FL_MO_03_16_001,2,0.456678025249101,79.81,0.654262943888166,7,1.95
CE_FL,CE_FL_MO_03_16_001,3,0.493732039876399,79.81,0.654262943888166,7,1.95
CE_FL,CE_FL_MO_03_16_001,4,0.533931542360883,79.81,0.654262943888166,7,1.95
CE_FL,CE_FL_MO_03_16_001,5,0.565076365365678,79.81,0.654262943888166,7,1.95
CE_FL,CE_FL_MO_03_16_001,6,0.603089520983174,79.81,0.654262943888166,7,1.95
CE_FL,CE_FL_MO_03_16_001,7,0.633239147846537,79.81,0.654262943888166,7,1.95
CE_FL,CE_FL_MO_03_16_002,0,0.008,78.136,0.565390359645805,6,1.95
CE_FL,CE_FL_MO_03_16_002,1,0.348264267475146,78.136,0.565390359645805,6,1.95
CE_FL,CE_FL_MO_03_16_002,2,0.418042487572824,78.136,0.565390359645805,6,1.95
CE_FL,CE_FL_MO_03_16_002,3,0.448848331174323,78.136,0.565390359645805,6,1.95
CE_FL,CE_FL_MO_03_16_002,4,0.488307170488221,78.136,0.565390359645805,6,1.95
CE_FL,CE_FL_MO_03_16_002,5,0.519307170488221,78.136,0.565390359645805,6,1.95
CE_FL,CE_FL_MO_03_16_002,6,0.543390359645805,78.136,0.565390359645805,6,1.95
CE_FL,CE_FL_MO_03_16_003,0,,78.555,0.5131157635042,4,1.95
CE_FL,CE_FL_MO_03_16_003,1,0.312846607780874,78.555,0.5131157635042,4,1.95
CE_FL,CE_FL_MO_03_16_003,2,0.401084921454697,78.555,0.5131157635042,4,1.95
CE_FL,CE_FL_MO_03_16_003,3,0.445862147809173,78.555,0.5131157635042,4,1.95
CE_FL,CE_FL_MO_03_16_003,4,0.484462665940411,78.555,0.5131157635042,4,1.95
CE_FL,CE_FL_MO_03_16_004,0,,70.814,0.604182684257658,4,1.95
CE_FL,CE_FL_MO_03_16_004,1,0.413324327858886,70.814,0.604182684257658,4,1.95
CE_FL,CE_FL_MO_03_16_004,2,0.482786547806135,70.814,0.604182684257658,4,1.95
CE_FL,CE_FL_MO_03_16_004,3,0.528327737953078,70.814,0.604182684257658,4,1.95
CE_FL,CE_FL_MO_03_16_004,4,0.565543326084935,70.814,0.604182684257658,4,1.95
CE_FL,CE_FL_MO_03_16_005_D,0,0.013,62.237,0.542850517026843,7,1.95
CE_FL,CE_FL_MO_03_16_005_D,1,0.331126863905664,62.237,0.542850517026843,7,1.95
CE_FL,CE_FL_MO_03_16_005_D,2,0.36886278843389,62.237,0.542850517026843,7,1.95
CE_FL,CE_FL_MO_03_16_005_D,3,0.412048434197269,62.237,0.542850517026843,7,1.95
CE_FL,CE_FL_MO_03_16_005_D,4,0.458620958286049,62.237,0.542850517026843,7,1.95
CE_FL,CE_FL_MO_03_16_005_D,5,0.49316079036439,62.237,0.542850517026843,7,1.95
CE_FL,CE_FL_MO_03_16_005_D,6,0.513556868418761,62.237,0.542850517026843,7,1.95
CE_FL,CE_FL_MO_03_16_005_D,7,0.531805156009655,62.237,0.542850517026843,7,1.95
CE_FL,CE_FL_MO_03_16_006_D,0,,57.844,0.439613214738857,1,1.95
CE_FL,CE_FL_MO_03_16_006_D,1,0.397175024391011,57.844,0.439613214738857,1,1.95
CE_FL,CE_FL_MO_03_16_007_D,0,0.015,38.597,0.306,0,1.95
CH_SO,CH_SO_MO_03_16_001,0,0.029,259.925,0.392729557158642,4,1.65
CH_SO,CH_SO_MO_03_16_001,1,0.231497576029926,259.925,0.392729557158642,4,1.65
CH_SO,CH_SO_MO_03_16_001,2,0.314762769729414,259.925,0.392729557158642,4,1.65
CH_SO,CH_SO_MO_03_16_001,3,0.348641109083573,259.925,0.392729557158642,4,1.65
CH_SO,CH_SO_MO_03_16_001,4,0.373161585348052,259.925,0.392729557158642,4,1.65
CH_SO,CH_SO_MO_03_16_002,0,0.03,259.003,0.424326811874058,4,1.65
CH_SO,CH_SO_MO_03_16_002,1,0.238648522982414,259.003,0.424326811874058,4,1.65
CH_SO,CH_SO_MO_03_16_002,2,0.296513425409672,259.003,0.424326811874058,4,1.65
CH_SO,CH_SO_MO_03_16_002,3,0.35009663256195,259.003,0.424326811874058,4,1.65
CH_SO,CH_SO_MO_03_16_002,4,0.394898933934934,259.003,0.424326811874058,4,1.65
CH_SO,CH_SO_MO_03_16_003,0,,233.867,0.442579136650845,4,1.65
CH_SO,CH_SO_MO_03_16_003,1,0.250038906262841,233.867,0.442579136650845,4,1.65
CH_SO,CH_SO_MO_03_16_003,2,0.32149552816376,233.867,0.442579136650845,4,1.65
CH_SO,CH_SO_MO_03_16_003,3,0.367480909133783,233.867,0.442579136650845,4,1.65
CH_SO,CH_SO_MO_03_16_003,4,0.410555444711501,233.867,0.442579136650845,4,1.65
CH_SO,CH_SO_MO_03_16_004,0,0.048,253.911,1.11257112800465,16,1.65
CH_SO,CH_SO_MO_03_16_004,1,0.281819954076628,253.911,1.11257112800465,16,1.65
CH_SO,CH_SO_MO_03_16_004,2,0.360233739251822,253.911,1.11257112800465,16,1.65
CH_SO,CH_SO_MO_03_16_004,3,0.431170336291151,253.911,1.11257112800465,16,1.65
CH_SO,CH_SO_MO_03_16_004,4,0.513983988250763,253.911,1.11257112800465,16,1.65
CH_SO,CH_SO_MO_03_16_004,5,0.578363039660252,253.911,1.11257112800465,16,1.65
CH_SO,CH_SO_MO_03_16_004,6,0.631795131039384,253.911,1.11257112800465,16,1.65
CH_SO,CH_SO_MO_03_16_004,7,0.704215088811004,253.911,1.11257112800465,16,1.65
CH_SO,CH_SO_MO_03_16_004,8,0.780728950203356,253.911,1.11257112800465,16,1.65
CH_SO,CH_SO_MO_03_16_004,9,0.837000719405518,253.911,1.11257112800465,16,1.65
