"Family","Genus","Species","ID","Agei","Ri","Agecpt","Rcpt","Lcpt","L0p","R0p","Li_sp_m","Li_sp_sd","Li_sploc_m","Li_sploc_sd","Bodymass","Location","Observer"
"Acanthuridae","Acanthurus","Acanthurus achilles","AC_AC_SC_03_16_008",12,0.600504578481781,14,0.644019603226971,206.451,1.7,0.016,196.538821270735,1.66441558932114,196.537127459201,1.64506799569088,141.3,"Manuae","Jean Bienvenu"
"Acanthuridae","Acanthurus","Acanthurus achilles","AC_AC_SC_03_16_008",14,0.644019603226971,14,0.644019603226971,206.451,1.7,0.016,206.451,6.71296750295183e-14,206.451,6.82087858570574e-14,141.3,"Manuae","Jean Bienvenu"
"Acanthuridae","Acanthurus","Acanthurus achilles","AC_AC_SC_03_16_009",0,0.015,2,0.485565711590044,188.684,1.7,0.015,1.7,5.11907150336759e-15,1.7,5.04335583225413e-15,116,"Manuae","Jean Bienvenu"
"Acanthuridae","Acanthurus","Acanthurus achilles","AC_AC_SC_03_16_009",1,0.411777450980125,2,0.485565711590044,188.684,1.7,0.015,167.069050706681,3.52563534202845,167.065305194256,3.48383774814471,116,"Manuae","Jean Bienvenu"
"Acanthuridae","Acanthurus","Acanthurus achilles","AC_AC_SC_03_16_009",2,0.452171789162282,2,0.485565711590044,188.684,1.7,0.015,179.037896382994,1.64750099203437,179.036381174274,1.62865937946088,116,"Manuae","Jean Bienvenu"
"Acanthuridae","Acanthurus","Acanthurus achilles","AC_AC_SC_03_16_010",0,0.01,4,0.525556771999674,192.806,1.7,0.01,1.7,4.10006574262671e-15,1.7,3.85148971654754e-15,106.8,"Manuae","Jean Bienvenu"
"Acanthuridae","Acanthurus","Acanthurus achilles","AC_AC_SC_03_16_010",1,0.377307566846996,4,0.525556771999674,192.806,1.7,0.01,152.822680354958,6.45132263559692,152.81367380934,6.36924831295096,106.8,"Manuae","Jean Bienvenu"
"Acanthuridae","Acanthurus","Acanthurus achilles","AC_AC_SC_03_16_010",2,0.436248214960161,4,0.525556771999674,192.806,1.7,0.01,169.247696323802,4.0654629622045,169.242955042109,4.01627059540229,106.8,"Manuae","Jean Bienvenu"
"Acanthuridae","Acanthurus","Acanthurus achilles","AC_AC_SC_03_16_010",3,0.485289014301118,4,0.525556771999674,192.806,1.7,0.01,182.360792235959,1.89191685181036,182.358897412873,1.86990759967376,106.8,"Manuae","Jean Bienvenu"
"Acanthuridae","Acanthurus","Acanthurus achilles","AC_AC_SC_03_16_010",4,0.508092522803101,4,0.525556771999674,192.806,1.7,0.01,188.309132689616,0.831482695588734,188.308358038958,0.821979493098507,106.8,"Manuae","Jean Bienvenu"
"Acanthuridae","Acanthurus","Acanthurus lineatus","AC_LI_MA_03_17_122",0,0.043566042,3,0.410262746,216.293,1.7,0.043566042,1.7,5.15631279218567e-15,1.7,5.36763424650638e-15,NA,"Marquesas","Fabien Morat"
"Acanthuridae","Acanthurus","Acanthurus lineatus","AC_LI_MA_03_17_122",1,0.280765026,3,0.410262746,216.293,1.7,0.043566042,136.317013309086,10.7836976044731,136.134507343723,10.7271079374687,NA,"Marquesas","Fabien Morat"
"Acanthuridae","Acanthurus","Acanthurus lineatus","AC_LI_MA_03_17_122",2,0.35178615,3,0.410262746,216.293,1.7,0.043566042,179.669067098382,5.95459955245738,179.571360185985,5.91454227830191,NA,"Marquesas","Fabien Morat"
"Acanthuridae","Acanthurus","Acanthurus lineatus","AC_LI_MA_03_17_122",3,0.387591178,3,0.410262746,216.293,1.7,0.043566042,201.997588843186,2.50963158347431,201.957048851029,2.49078992987854,NA,"Marquesas","Fabien Morat"
"Acanthuridae","Acanthurus","Acanthurus lineatus","AC_LI_MA_03_17_165",0,0.036124784,4,0.32104862,122.754,1.7,0.036124784,1.7,4.76081408096409e-15,1.7,4.3748974673354e-15,NA,"Marquesas","Fabien Morat"
"Acanthuridae","Acanthurus","Acanthurus lineatus","AC_LI_MA_03_17_165",1,0.174928557,4,0.32104862,122.754,1.7,0.036124784,61.8209288592874,7.37906118451818,61.6957468953519,7.34448299525139,NA,"Marquesas","Fabien Morat"
"Acanthuridae","Acanthurus","Acanthurus lineatus","AC_LI_MA_03_17_165",2,0.239185852,4,0.32104862,122.754,1.7,0.036124784,88.6308824020921,5.40906349045908,88.5429364449756,5.37302456029722,NA,"Marquesas","Fabien Morat"
"Acanthuridae","Acanthurus","Acanthurus lineatus","AC_LI_MA_03_17_165",3,0.276307275,4,0.32104862,122.754,1.7,0.036124784,104.094292992613,3.3177258289341,104.041667598658,3.29157157098227,NA,"Marquesas","Fabien Morat"
"Acanthuridae","Acanthurus","Acanthurus lineatus","AC_LI_MA_03_17_165",4,0.30683595,4,0.32104862,122.754,1.7,0.036124784,116.822167874118,1.14301485375232,116.804403054024,1.13282964558985,NA,"Marquesas","Fabien Morat"
"Acanthuridae","Acanthurus","Acanthurus lineatus","AC_LI_MA_03_17_220",0,0.034985711,5,0.444462039,234,1.7,0.034985711,1.7,4.37287217146576e-15,1.7,4.16990319875968e-15,NA,"Marquesas","Fabien Morat"
"Acanthuridae","Acanthurus","Acanthurus lineatus","AC_LI_MA_03_17_220",1,0.320551088,5,0.444462039,234,1.7,0.034985711,160.721884837148,10.8269218642391,160.542357500913,10.7621733037381,NA,"Marquesas","Fabien Morat"
"Acanthuridae","Acanthurus","Acanthurus lineatus","AC_LI_MA_03_17_220",2,0.346970778,5,0.444462039,234,1.7,0.034985711,176.133913259654,9.08185301190121,175.984911343783,9.02321349491315,NA,"Marquesas","Fabien Morat"
"Acanthuridae","Acanthurus","Acanthurus lineatus","AC_LI_MA_03_17_220",3,0.37887689,5,0.444462039,234,1.7,0.034985711,194.902064610427,6.55271566812192,194.795922277282,6.50654064802084,NA,"Marquesas","Fabien Morat"
"Acanthuridae","Acanthurus","Acanthurus lineatus","AC_LI_MA_03_17_220",4,0.409356391,5,0.444462039,234,1.7,0.034985711,212.986613741411,3.72694130076667,212.926973833573,3.69853635290257,NA,"Marquesas","Fabien Morat"
"Acanthuridae","Acanthurus","Acanthurus lineatus","AC_LI_MA_03_17_220",5,0.430569595,5,0.444462039,234,1.7,0.034985711,225.661062061597,1.53386714843234,225.636722790657,1.52155548998062,NA,"Marquesas","Fabien Morat"
"Acanthuridae","Acanthurus","Acanthurus lineatus","AC_LI_MA_03_17_221",0,0.040459857,8,0.487585245,259,1.7,0.040459857,1.7,4.95915239014821e-15,1.7,4.69178525971161e-15,NA,"Marquesas","Fabien Morat"
"Acanthuridae","Acanthurus","Acanthurus lineatus","AC_LI_MA_03_17_221",1,0.268419448,8,0.487585245,259,1.7,0.040459857,128.117579478215,14.9408697816483,127.859863914266,14.8743368271343,NA,"Marquesas","Fabien Morat"
"Acanthuridae","Acanthurus","Acanthurus lineatus","AC_LI_MA_03_17_221",2,0.305902778,8,0.487585245,259,1.7,0.040459857,149.890174880949,13.887550774286,149.653704663957,13.8182843948847,NA,"Marquesas","Fabien Morat"
"Acanthuridae","Acanthurus","Acanthurus lineatus","AC_LI_MA_03_17_221",3,0.34481293,8,0.487585245,259,1.7,0.040459857,172.770128687711,12.0811711185099,172.567161785248,12.0137912530437,NA,"Marquesas","Fabien Morat"
"Acanthuridae","Acanthurus","Acanthurus lineatus","AC_LI_MA_03_17_221",4,0.377949013,8,0.487585245,259,1.7,0.040459857,192.471094414866,10.010941708792,192.304818464986,9.94987962454679,NA,"Marquesas","Fabien Morat"
"Acanthuridae","Acanthurus","Acanthurus lineatus","AC_LI_MA_03_17_221",5,0.406949013,8,0.487585245,259,1.7,0.040459857,209.871338927653,7.82067194909125,209.74273117989,7.7693061783508,NA,"Marquesas","Fabien Morat"
"Acanthuridae","Acanthurus","Acanthurus lineatus","AC_LI_MA_03_17_221",6,0.434949013,8,0.487585245,259,1.7,0.040459857,226.808245330802,5.38601543568754,226.720520791166,5.3481629596738,NA,"Marquesas","Fabien Morat"
"Acanthuridae","Acanthurus","Acanthurus lineatus","AC_LI_MA_03_17_221",7,0.463109269,8,0.487585245,259,1.7,0.040459857,243.974347495361,2.63278206996372,243.931876820036,2.61304558908836,NA,"Marquesas","Fabien Morat"
"Acanthuridae","Acanthurus","Acanthurus lineatus","AC_LI_MA_03_17_221",8,0.477144938,8,0.487585245,259,1.7,0.040459857,252.578898712508,1.14982957879804,252.560438768123,1.14093940777844,NA,"Marquesas","Fabien Morat"
"Acanthuridae","Acanthurus","Acanthurus lineatus","AC_LI_MA_03_17_222",0,0.019697716,15,0.747905231,362,1.7,0.019697716,1.7,2.69416433158525e-15,1.7,2.5876457720312e-15,NA,"Marquesas","Fabien Morat"
"Acanthuridae","Acanthurus","Acanthurus lineatus","AC_LI_MA_03_17_222",1,0.360494105,15,0.747905231,362,1.7,0.019697716,172.494649106748,22.654350168335,172.114061376068,22.5277131569833,NA,"Marquesas","Fabien Morat"
"Acanthuridae","Acanthurus","Acanthurus lineatus","AC_LI_MA_03_17_222",2,0.402111409,15,0.747905231,362,1.7,0.019697716,192.785837855446,21.7285066300939,192.424403488297,21.6005509602434,NA,"Marquesas","Fabien Morat"
"Acanthuridae","Acanthurus","Acanthurus lineatus","AC_LI_MA_03_17_222",3,0.447022433,15,0.747905231,362,1.7,0.019697716,214.685816698618,20.2469554887145,214.352542005034,20.1207662589541,NA,"Marquesas","Fabien Morat"
"Acanthuridae","Acanthurus","Acanthurus lineatus","AC_LI_MA_03_17_222",4,0.488253489,15,0.747905231,362,1.7,0.019697716,234.802215034545,18.4833152553142,234.50083498114,18.3620224854089,NA,"Marquesas","Fabien Morat"
"Acanthuridae","Acanthurus","Acanthurus lineatus","AC_LI_MA_03_17_222",5,0.518403116,15,0.747905231,362,1.7,0.019697716,249.522104028819,16.9662923701579,249.247339217859,16.8507516617729,NA,"Marquesas","Fabien Morat"
"Acanthuridae","Acanthurus","Acanthurus lineatus","AC_LI_MA_03_17_222",6,0.542109655,15,0.747905231,362,1.7,0.019697716,261.103597264891,15.6456755794146,260.851559679941,15.536031793508,NA,"Marquesas","Fabien Morat"
"Acanthuridae","Acanthurus","Acanthurus lineatus","AC_LI_MA_03_17_222",7,0.568071165,15,0.747905231,362,1.7,0.019697716,273.795030647627,14.0757096695515,273.569584418982,13.9739805333479,NA,"Marquesas","Fabien Morat"
"Acanthuridae","Acanthurus","Acanthurus lineatus","AC_LI_MA_03_17_222",8,0.590431845,15,0.747905231,362,1.7,0.019697716,284.733742158899,12.6234670861413,284.532546362078,12.5298255052392,NA,"Marquesas","Fabien Morat"
"Acanthuridae","Acanthurus","Acanthurus lineatus","AC_LI_MA_03_17_222",9,0.613518637,15,0.747905231,362,1.7,0.019697716,296.03551409075,11.030158429988,295.860594473904,10.9461469656108,NA,"Marquesas","Fabien Morat"
"Acanthuridae","Acanthurus","Acanthurus lineatus","AC_LI_MA_03_17_222",10,0.636863872,15,0.747905231,362,1.7,0.019697716,307.472351120872,9.32495306705803,307.325216907188,9.25204578777176,NA,"Marquesas","Fabien Morat"
"Acanthuridae","Acanthurus","Acanthurus lineatus","AC_LI_MA_03_17_222",11,0.654328122,15,0.747905231,362,1.7,0.019697716,316.033948705566,7.98914680197132,315.908362802332,7.92547057491955,NA,"Marquesas","Fabien Morat"
"Acanthuridae","Acanthurus","Acanthurus lineatus","AC_LI_MA_03_17_222",12,0.66825651,15,0.747905231,362,1.7,0.019697716,322.865844916305,6.88770848936598,322.757894339424,6.83197447534975,NA,"Marquesas","Fabien Morat"
"Acanthuridae","Acanthurus","Acanthurus lineatus","AC_LI_MA_03_17_222",13,0.693554731,15,0.747905231,362,1.7,0.019697716,335.283302034751,4.80709562364372,335.208363578075,4.7671334909107,NA,"Marquesas","Fabien Morat"
"Acanthuridae","Acanthurus","Acanthurus lineatus","AC_LI_MA_03_17_222",14,0.714649754,15,0.747905231,362,1.7,0.019697716,345.646388558182,2.99502058035737,345.599905457655,2.96956794241716,NA,"Marquesas","Fabien Morat"
"Acanthuridae","Acanthurus","Acanthurus lineatus","AC_LI_MA_03_17_222",15,0.731142177,15,0.747905231,362,1.7,0.019697716,353.754080028848,1.53057482022967,353.730407069295,1.5173454784536,NA,"Marquesas","Fabien Morat"
"Acanthuridae","Acanthurus","Acanthurus lineatus","AC_LI_MA_03_17_223",0,0.051400389,10,0.779091474,298,1.7,0.051400389,1.7,6.082665064745e-15,1.7,6.12088002874319e-15,NA,"Marquesas","Fabien Morat"
"Acanthuridae","Acanthurus","Acanthurus lineatus","AC_LI_MA_03_17_223",1,0.395465548,10,0.779091474,298,1.7,0.051400389,144.734430399203,16.3176914764617,144.448527822844,16.2528745904348,NA,"Marquesas","Fabien Morat"
"Acanthuridae","Acanthurus","Acanthurus lineatus","AC_LI_MA_03_17_223",2,0.464429307,10,0.779091474,298,1.7,0.051400389,172.388886287484,15.1048522687514,172.127553183263,15.0365213603432,NA,"Marquesas","Fabien Morat"
"Acanthuridae","Acanthurus","Acanthurus lineatus","AC_LI_MA_03_17_223",3,0.519601764,10,0.779091474,298,1.7,0.051400389,194.456248126944,13.5119745589642,194.224790332151,13.4446570601001,NA,"Marquesas","Fabien Morat"
"Acanthuridae","Acanthurus","Acanthurus lineatus","AC_LI_MA_03_17_223",4,0.564546174,10,0.779091474,298,1.7,0.051400389,212.40867653615,11.8464611307509,212.207368674362,11.7829352243656,NA,"Marquesas","Fabien Morat"
"Acanthuridae","Acanthurus","Acanthurus lineatus","AC_LI_MA_03_17_223",5,0.593700934,10,0.779091474,298,1.7,0.051400389,224.046332967086,10.6016276511234,223.867104402782,10.5421367235975,NA,"Marquesas","Fabien Morat"
"Acanthuridae","Acanthurus","Acanthurus lineatus","AC_LI_MA_03_17_223",6,0.632533909,10,0.779091474,298,1.7,0.051400389,239.540890279636,8.75368271702462,239.393906170692,8.701640617746,NA,"Marquesas","Fabien Morat"
"Acanthuridae","Acanthurus","Acanthurus lineatus","AC_LI_MA_03_17_223",7,0.666149382,10,0.779091474,298,1.7,0.051400389,252.950035121602,6.98695298775311,252.833399229117,6.94338774292849,NA,"Marquesas","Fabien Morat"
"Acanthuridae","Acanthurus","Acanthurus lineatus","AC_LI_MA_03_17_223",8,0.695166618,10,0.779091474,298,1.7,0.051400389,264.52370683577,5.34261635033642,264.434965331337,5.30796326379019,NA,"Marquesas","Fabien Morat"
"Acanthuridae","Acanthurus","Acanthurus lineatus","AC_LI_MA_03_17_223",9,0.721339123,10,0.779091474,298,1.7,0.051400389,274.962626582933,3.76808065766374,274.900318065411,3.74278654411218,NA,"Marquesas","Fabien Morat"
"Acanthuridae","Acanthurus","Acanthurus lineatus","AC_LI_MA_03_17_223",10,0.753912118,10,0.779091474,298,1.7,0.051400389,287.955238431722,1.69146540751964,287.927422983386,1.67963397126822,NA,"Marquesas","Fabien Morat"
"Acanthuridae","Acanthurus","Acanthurus lineatus","AC_LI_MA_03_17_263",0,0.057628118,23,1.204177576,297.74,1.7,0.057628118,1.7,6.7678097371623e-15,1.7,6.77579234752072e-15,NA,"Marquesas","Fabien Morat"
"Acanthuridae","Acanthurus","Acanthurus lineatus","AC_LI_MA_03_17_263",1,0.306511011,23,1.204177576,297.74,1.7,0.057628118,79.6743123251656,14.4684457266121,79.411706971429,14.4301670717538,NA,"Marquesas","Fabien Morat"
"Acanthuridae","Acanthurus","Acanthurus lineatus","AC_LI_MA_03_17_263",2,0.405808544,23,1.204177576,297.74,1.7,0.057628118,106.537199879459,15.870700615691,106.252461687829,15.822387286432,NA,"Marquesas","Fabien Morat"
"Acanthuridae","Acanthurus","Acanthurus lineatus","AC_LI_MA_03_17_263",3,0.459808544,23,1.204177576,297.74,1.7,0.057628118,120.662187534021,16.125104872533,120.374663374852,16.072115205899,NA,"Marquesas","Fabien Morat"
"Acanthuridae","Acanthurus","Acanthurus lineatus","AC_LI_MA_03_17_263",4,0.510847745,23,1.204177576,297.74,1.7,0.057628118,133.762637956926,16.098725849356,133.477223897741,16.0419879019232,NA,"Marquesas","Fabien Morat"
"Acanthuridae","Acanthurus","Acanthurus lineatus","AC_LI_MA_03_17_263",5,0.561886945,23,1.204177576,297.74,1.7,0.057628118,146.653214941068,15.8456669175671,146.373864800444,15.7859481608489,NA,"Marquesas","Fabien Morat"
"Acanthuridae","Acanthurus","Acanthurus lineatus","AC_LI_MA_03_17_263",6,0.615970214,23,1.204177576,297.74,1.7,0.057628118,160.111967379983,15.3580821403951,159.842795478306,15.2961555018599,NA,"Marquesas","Fabien Morat"
"Acanthuridae","Acanthurus","Acanthurus lineatus","AC_LI_MA_03_17_263",7,0.646970214,23,1.204177576,297.74,1.7,0.057628118,167.742720728214,14.9860672315405,167.480937400946,14.9233574665409,NA,"Marquesas","Fabien Morat"
"Acanthuridae","Acanthurus","Acanthurus lineatus","AC_LI_MA_03_17_263",8,0.682970214,23,1.204177576,297.74,1.7,0.057628118,176.534190918975,14.4757979971471,176.282281266654,14.4126504429563,NA,"Marquesas","Fabien Morat"
"Acanthuridae","Acanthurus","Acanthurus lineatus","AC_LI_MA_03_17_263",9,0.71141314,23,1.204177576,297.74,1.7,0.057628118,183.430310158443,14.0165072475126,183.187117454174,13.9533889743227,NA,"Marquesas","Fabien Morat"
"Acanthuridae","Acanthurus","Acanthurus lineatus","AC_LI_MA_03_17_263",10,0.739573395,23,1.204177576,297.74,1.7,0.057628118,190.217097852033,13.5154903079919,189.98328121453,13.4527404357208,NA,"Marquesas","Fabien Morat"
"Acanthuridae","Acanthurus","Acanthurus lineatus","AC_LI_MA_03_17_263",11,0.780573395,23,1.204177576,297.74,1.7,0.057628118,200.030064245073,12.7079337749866,199.811140065935,12.6463469085618,NA,"Marquesas","Fabien Morat"
"Acanthuridae","Acanthurus","Acanthurus lineatus","AC_LI_MA_03_17_263",12,0.821877148,23,1.204177576,297.74,1.7,0.057628118,209.839110753313,11.805942696945,209.636573730743,11.7463073136952,NA,"Marquesas","Fabien Morat"
"Acanthuridae","Acanthurus","Acanthurus lineatus","AC_LI_MA_03_17_263",13,0.847877148,23,1.204177576,297.74,1.7,0.057628118,215.976678343202,11.19498572134,215.785122070177,11.1369935652268,NA,"Marquesas","Fabien Morat"
"Acanthuridae","Acanthurus","Acanthurus lineatus","AC_LI_MA_03_17_263",14,0.883877148,23,1.204177576,297.74,1.7,0.057628118,224.430193417926,10.2965767128853,224.254638021571,10.2414038591397,NA,"Marquesas","Fabien Morat"
"Acanthuridae","Acanthurus","Acanthurus lineatus","AC_LI_MA_03_17_263",15,0.914026775,23,1.204177576,297.74,1.7,0.057628118,231.471921465728,9.49917383231329,231.310440892986,9.44685934448133,NA,"Marquesas","Fabien Morat"
"Acanthuridae","Acanthurus","Acanthurus lineatus","AC_LI_MA_03_17_263",16,0.948465126,23,1.204177576,297.74,1.7,0.057628118,239.475061540117,8.54027737198707,239.330367709756,8.49179498250064,NA,"Marquesas","Fabien Morat"
"Acanthuridae","Acanthurus","Acanthurus lineatus","AC_LI_MA_03_17_263",17,0.976908051,23,1.204177576,297.74,1.7,0.057628118,246.05400456493,7.71112039531129,245.92371691759,7.66626771432971,NA,"Marquesas","Fabien Morat"
"Acanthuridae","Acanthurus","Acanthurus lineatus","AC_LI_MA_03_17_263",18,1.011273732,23,1.204177576,297.74,1.7,0.057628118,253.967282947152,6.66611118338306,253.855021621074,6.62621517921596,NA,"Marquesas","Fabien Morat"
"Acanthuridae","Acanthurus","Acanthurus lineatus","AC_LI_MA_03_17_263",19,1.059075405,23,1.204177576,297.74,1.7,0.057628118,264.912829511669,5.1371582513745,264.826707152643,5.1052158236444,NA,"Marquesas","Fabien Morat"
"Acanthuridae","Acanthurus","Acanthurus lineatus","AC_LI_MA_03_17_263",20,1.092135956,23,1.204177576,297.74,1.7,0.057628118,272.443154559572,4.03051214033007,272.375793514525,4.00480426968898,NA,"Marquesas","Fabien Morat"
"Acanthuridae","Acanthurus","Acanthurus lineatus","AC_LI_MA_03_17_263",21,1.120207293,23,1.204177576,297.74,1.7,0.057628118,278.81268019519,3.06047839704316,278.761664318921,3.04054247661874,NA,"Marquesas","Fabien Morat"
"Acanthuridae","Acanthurus","Acanthurus lineatus","AC_LI_MA_03_17_263",22,1.151223418,23,1.204177576,297.74,1.7,0.057628118,285.82533290111,1.95722015373851,285.792800683268,1.94417855720093,NA,"Marquesas","Fabien Morat"
"Acanthuridae","Acanthurus","Acanthurus lineatus","AC_LI_MA_03_17_263",23,1.176718516,23,1.204177576,297.74,1.7,0.057628118,291.570664999981,1.02628729274279,291.553646191567,1.01932329468206,NA,"Marquesas","Fabien Morat"
"Acanthuridae","Acanthurus","Acanthurus lineatus","AC_LI_MA_03_17_264",0,0.035777088,8,0.562474707,266.93,1.7,0.035777088,1.7,4.37123095163332e-15,1.7,4.36598450346167e-15,NA,"Marquesas","Fabien Morat"
"Acanthuridae","Acanthurus","Acanthurus lineatus","AC_LI_MA_03_17_264",1,0.289499568,8,0.562474707,266.93,1.7,0.035777088,128.325409462035,15.8274081214988,128.053406099244,15.7549117987432,NA,"Marquesas","Fabien Morat"
"Acanthuridae","Acanthurus","Acanthurus lineatus","AC_LI_MA_03_17_264",2,0.334443978,8,0.562474707,266.93,1.7,0.035777088,150.843511236537,14.8137061274362,150.592324368312,14.7380833124777,NA,"Marquesas","Fabien Morat"
"Acanthuridae","Acanthurus","Acanthurus lineatus","AC_LI_MA_03_17_264",3,0.38778252,8,0.562474707,266.93,1.7,0.035777088,177.716340294363,12.7025099764389,177.504328259437,12.6292241246396,NA,"Marquesas","Fabien Morat"
"Acanthuridae","Acanthurus","Acanthurus lineatus","AC_LI_MA_03_17_264",4,0.423123714,8,0.562474707,266.93,1.7,0.035777088,195.614851354773,10.8111617063973,195.436269091524,10.7438430045685,NA,"Marquesas","Fabien Morat"
"Acanthuridae","Acanthurus","Acanthurus lineatus","AC_LI_MA_03_17_264",5,0.454904211,8,0.562474707,266.93,1.7,0.035777088,211.77463880604,8.79972825138062,211.630621558516,8.74124273004114,NA,"Marquesas","Fabien Morat"
"Acanthuridae","Acanthurus","Acanthurus lineatus","AC_LI_MA_03_17_264",6,0.47867394,8,0.562474707,266.93,1.7,0.035777088,223.901368361134,7.11259821579496,223.785761008127,7.06306651339903,NA,"Marquesas","Fabien Morat"
"Acanthuridae","Acanthurus","Acanthurus lineatus","AC_LI_MA_03_17_264",7,0.511430618,8,0.562474707,266.93,1.7,0.035777088,240.669637764329,4.54271368287131,240.596493266159,4.50907104494763,NA,"Marquesas","Fabien Morat"
"Acanthuridae","Acanthurus","Acanthurus lineatus","AC_LI_MA_03_17_264",8,0.545445321,8,0.562474707,266.93,1.7,0.035777088,258.15132162219,1.58629643296238,258.126026581463,1.57381464465488,NA,"Marquesas","Fabien Morat"
"Acanthuridae","Acanthurus","Acanthurus nigricans","AC_NI_MA_03_17_117",0,0.063631753,6,0.703081,155,1.7,0.063631753,1.7,6.02256816610781e-15,1.7,6.18583162641091e-15,NA,"Marquesas","Fabien Morat"
"Acanthuridae","Acanthurus","Acanthurus nigricans","AC_NI_MA_03_17_117",1,0.459291846,6,0.703081,155,1.7,0.063631753,102.818993649952,5.79995864643594,103.015246890962,5.66973553186447,NA,"Marquesas","Fabien Morat"
"Acanthuridae","Acanthurus","Acanthurus nigricans","AC_NI_MA_03_17_117",2,0.51572765,6,0.703081,155,1.7,0.063631753,115.25130108598,4.79328500343648,115.414641214413,4.68268665724814,NA,"Marquesas","Fabien Morat"
"Acanthuridae","Acanthurus","Acanthurus nigricans","AC_NI_MA_03_17_117",3,0.565093631,6,0.703081,155,1.7,0.063631753,125.932499671264,3.72968646832984,126.060298452598,3.64186150681889,NA,"Marquesas","Fabien Morat"
"Acanthuridae","Acanthurus","Acanthurus nigricans","AC_NI_MA_03_17_117",4,0.609646969,6,0.703081,155,1.7,0.063631753,135.435792394059,2.63942586202386,135.526643871493,2.57626865493182,NA,"Marquesas","Fabien Morat"
"Acanthuridae","Acanthurus","Acanthurus nigricans","AC_NI_MA_03_17_117",5,0.654200308,6,0.703081,155,1.7,0.063631753,144.822679827168,1.43705968546719,144.872351424447,1.40218123722158,NA,"Marquesas","Fabien Morat"
"Acanthuridae","Acanthurus","Acanthurus nigricans","AC_NI_MA_03_17_117",6,0.686588578,6,0.703081,155,1.7,0.063631753,151.579607026617,0.498012669157769,151.596869496845,0.485812325155561,NA,"Marquesas","Fabien Morat"
