"age","ypred_m","ypred_lq","ypred_uq","yrep_m","yrep_lq","yrep_uq","Species","Location"
11,18.5013011403773,16.8434700411505,20.2135224031438,17.6656749179563,16.5798322725569,18.735359318122,"Epinephelus merra","Gambiers"
12,18.5096637326465,16.8459750335002,20.2301464078809,17.6702810869413,16.5809807749597,18.74431262646,"Epinephelus merra","Gambiers"
13,18.5142681633253,16.8472175449482,20.2450638167956,17.6726733406009,16.5814662110348,18.7498184524403,"Epinephelus merra","Gambiers"
14,18.5168152215633,16.8475807185434,20.2588661939392,17.6739208341986,16.5816809501042,18.7525666255381,"Epinephelus merra","Gambiers"
15,18.5182306550709,16.8477483062354,20.2618619564668,17.6745739555405,16.5817759517114,18.7541562767064,"Epinephelus merra","Gambiers"
16,18.5190207691641,16.847825640388,20.2655356288773,17.6749172258199,16.5818179843581,18.7552956459889,"Epinephelus merra","Gambiers"
0,1.04542650451902,-0.0176676435893776,2.1020263519431,1.0869971896707,-0.0189458938046711,2.16261800621622,"Epinephelus merra","Gambiers"
1,9.39493209911908,8.64394254313063,10.2316364179032,9.46040900273048,8.68665144731908,10.320497807067,"Epinephelus merra","Gambiers"
2,13.7256304692837,12.8781925360805,14.5914858219981,13.4798109028767,12.6673329538195,14.2927277622714,"Epinephelus merra","Gambiers"
3,15.9860312208494,15.0377339356437,16.8942596319107,15.4244860930046,14.5566389729379,16.2926941718652,"Epinephelus merra","Gambiers"
4,17.1730134323943,16.0165037938764,18.2580759991813,16.3725335528507,15.3105693472569,17.4014039690347,"Epinephelus merra","Gambiers"
5,17.7999839437642,16.4810755151126,19.096337229104,16.8381103195114,15.6195137508922,18.0393765780845,"Epinephelus merra","Gambiers"
6,18.1330391849082,16.6758625989365,19.5787621699224,17.0683715639916,15.7365753326901,18.3896771802111,"Epinephelus merra","Gambiers"
7,18.3109413097296,16.7676078683206,19.8689870165134,17.183033014872,15.7864975188236,18.5944511433882,"Epinephelus merra","Gambiers"
8,18.4064795259003,16.8064391301052,20.0392095760423,17.2405091898626,15.8062935931339,18.7015397035762,"Epinephelus merra","Gambiers"
9,18.4580551692744,16.8268175449764,20.1248380369065,17.2695057584993,15.8185804021286,18.7570617322924,"Epinephelus merra","Gambiers"
10,18.4860403656966,16.838629231159,20.1828122830523,17.2842260189545,15.824698818163,18.7950661779525,"Epinephelus merra","Gambiers"
0,1.04542650451902,-0.0176676435893776,2.1020263519431,1.00671495277168,-0.0167931468680254,2.03151550064558,"Epinephelus merra","Gambiers"
1,9.39493209911908,8.64394254313063,10.2316364179032,9.30559175165612,8.55052464721316,10.1446121152264,"Epinephelus merra","Gambiers"
2,13.7256304692837,12.8781925360805,14.5914858219981,13.9111748543956,13.0755683961147,14.7993795067179,"Epinephelus merra","Gambiers"
3,15.9860312208494,15.0377339356437,16.8942596319107,16.4766453706047,15.691920241992,17.2798117985562,"Epinephelus merra","Gambiers"
4,17.1730134323943,16.0165037938764,18.2580759991813,17.9109182351759,17.099927730188,18.7071974625165,"Epinephelus merra","Gambiers"
5,17.7999839437642,16.4810755151126,19.096337229104,18.7156411493145,17.8029524388333,19.6067787533188,"Epinephelus merra","Gambiers"
6,18.1330391849082,16.6758625989365,19.5787621699224,19.1687267706783,18.1639405568269,20.155593672192,"Epinephelus merra","Gambiers"
7,18.3109413097296,16.7676078683206,19.8689870165134,19.4247060593618,18.3436049170187,20.5033060506508,"Epinephelus merra","Gambiers"
8,18.4064795259003,16.8064391301052,20.0392095760423,19.5698145945524,18.432680967861,20.7186149953065,"Epinephelus merra","Gambiers"
9,18.4580551692744,16.8268175449764,20.1248380369065,19.6523459723878,18.4736851180041,20.8617450848209,"Epinephelus merra","Gambiers"
10,18.4860403656966,16.838629231159,20.1828122830523,19.6994392588351,18.4926989411925,20.9446856930401,"Epinephelus merra","Gambiers"
11,18.5013011403773,16.8434700411505,20.2135224031438,19.7263973806103,18.5029129880371,20.9962961811982,"Epinephelus merra","Gambiers"
12,18.5096637326465,16.8459750335002,20.2301464078809,19.7418780250816,18.5076427893617,21.0257983722005,"Epinephelus merra","Gambiers"
13,18.5142681633253,16.8472175449482,20.2450638167956,19.7507953838297,18.5107070816002,21.0424749611454,"Epinephelus merra","Gambiers"
14,18.5168152215633,16.8475807185434,20.2588661939392,19.7559478023741,18.5137118075634,21.0552121828495,"Epinephelus merra","Gambiers"
0,0.771361785740443,-0.359107566708569,1.9061891484598,0.754123724953158,-0.351719001790121,1.87755534550649,"Epinephelus merra","Hao"
1,13.0899340785321,12.1498324459958,14.1145574179199,12.9880168899935,12.0136908668942,14.0381475041316,"Epinephelus merra","Hao"
2,18.3910850320665,17.5875242989889,19.1727627696437,18.4724475584945,17.6282156753469,19.3433924927411,"Epinephelus merra","Hao"
3,20.6882520154313,19.9646758676207,21.3880917512275,20.9468098524222,20.1502186966168,21.8101425805232,"Epinephelus merra","Hao"
4,21.6903492488028,20.7663630229188,22.5110024252739,22.0700989168589,21.0815252521316,23.0762437225909,"Epinephelus merra","Hao"
5,22.130311161441,21.04576935259,23.1002890108498,22.5831407202392,21.43558601967,23.7514843744781,"Epinephelus merra","Hao"
6,22.3246726936338,21.1371497047114,23.3886870096022,22.8188560736407,21.5637600683382,24.1265977074029,"Epinephelus merra","Hao"
7,22.4110511530782,21.1745522999613,23.519350472037,22.9277846477193,21.6191268286097,24.3262124520459,"Epinephelus merra","Hao"
8,22.4496627000338,21.1907487554341,23.601482151455,22.9784094255181,21.6461969314197,24.423928262556,"Epinephelus merra","Hao"
9,22.4670194453738,21.195648730958,23.6376955709932,23.0020688148824,21.6550822872032,24.4764774729592,"Epinephelus merra","Hao"
0,0.771361785740443,-0.359107566708569,1.9061891484598,0.733499977392995,-0.347778645816452,1.8082321931398,"Epinephelus merra","Hao"
1,13.0899340785321,12.1498324459958,14.1145574179199,12.8662500583897,11.8239158263886,13.945211163762,"Epinephelus merra","Hao"
2,18.3910850320665,17.5875242989889,19.1727627696437,18.53138531123,17.6291617659957,19.4475292138671,"Epinephelus merra","Hao"
3,20.6882520154313,19.9646758676207,21.3880917512275,21.1944178577834,20.3623811143987,22.1028196979229,"Epinephelus merra","Hao"
4,21.6903492488028,20.7663630229188,22.5110024252739,22.4544578474754,21.4100822566847,23.5511924779153,"Epinephelus merra","Hao"
5,22.130311161441,21.04576935259,23.1002890108498,23.054482113538,21.8295825243508,24.3609699512592,"Epinephelus merra","Hao"
6,22.3246726936338,21.1371497047114,23.3886870096022,23.3420051597325,21.9797881976697,24.8207815032403,"Epinephelus merra","Hao"
7,22.4110511530782,21.1745522999613,23.519350472037,23.4806314887216,22.0486490135784,25.0577946803747,"Epinephelus merra","Hao"
8,22.4496627000338,21.1907487554341,23.601482151455,23.5478740732726,22.0827761737039,25.1876150837711,"Epinephelus merra","Hao"
0,0.771361785740443,-0.359107566708569,1.9061891484598,0.740833968348531,-0.349737958403883,1.84546063518064,"Epinephelus merra","Hao"
1,13.0899340785321,12.1498324459958,14.1145574179199,12.9126238046549,11.9064798877292,13.9953507843093,"Epinephelus merra","Hao"
2,18.3910850320665,17.5875242989889,19.1727627696437,18.5165534868574,17.6400885601666,19.4250194559076,"Epinephelus merra","Hao"
3,20.6882520154313,19.9646758676207,21.3880917512275,21.1112971023392,20.3781110558209,21.902656842428,"Epinephelus merra","Hao"
4,21.6903492488028,20.7663630229188,22.5110024252739,22.3193999315183,21.4659025464762,23.2344243321986,"Epinephelus merra","Hao"
5,22.130311161441,21.04576935259,23.1002890108498,22.8849463910897,21.8886903631794,23.9556602287584,"Epinephelus merra","Hao"
6,22.3246726936338,21.1371497047114,23.3886870096022,23.1511034910002,22.0708788233401,24.3249536717306,"Epinephelus merra","Hao"
7,22.4110511530782,21.1745522999613,23.519350472037,23.2770154036851,22.132175438071,24.5188243841594,"Epinephelus merra","Hao"
8,22.4496627000338,21.1907487554341,23.601482151455,23.3368856875598,22.1571455884869,24.6141606778302,"Epinephelus merra","Hao"
9,22.4670194453738,21.195648730958,23.6376955709932,23.3654965731221,22.1680199443338,24.6647268185481,"Epinephelus merra","Hao"
10,22.4748643359146,21.1974808863968,23.6543525306036,23.379236658327,22.1738324599837,24.6932461073579,"Epinephelus merra","Hao"
11,22.4784288974111,21.1981660392259,23.6607831684498,23.3858672319775,22.176352567287,24.7040773781502,"Epinephelus merra","Hao"
0,0.771361785740443,-0.359107566708569,1.9061891484598,0.825396259893795,-0.388637088142938,2.04827604433641,"Epinephelus merra","Hao"
1,13.0899340785321,12.1498324459958,14.1145574179199,13.3115884336227,12.3819731726885,14.2546399886405,"Epinephelus merra","Hao"
2,18.3910850320665,17.5875242989889,19.1727627696437,18.0673730171387,17.3448379259741,18.7903875547816,"Epinephelus merra","Hao"
3,20.6882520154313,19.9646758676207,21.3880917512275,19.8969482828925,19.0707097115137,20.6792944023015,"Epinephelus merra","Hao"
4,21.6903492488028,20.7663630229188,22.5110024252739,20.6075923622401,19.5898906861368,21.5729561844269,"Epinephelus merra","Hao"
5,22.130311161441,21.04576935259,23.1002890108498,20.8861962942735,19.7340324076338,21.9870922536914,"Epinephelus merra","Hao"
6,22.3246726936338,21.1371497047114,23.3886870096022,20.9964093580739,19.7864890611795,22.1817512812683,"Epinephelus merra","Hao"
7,22.4110511530782,21.1745522999613,23.519350472037,21.0403920705315,19.8020448302933,22.2726728200568,"Epinephelus merra","Hao"
8,22.4496627000338,21.1907487554341,23.601482151455,21.058094733406,19.8090866695397,22.3102263712859,"Epinephelus merra","Hao"
9,22.4670194453738,21.195648730958,23.6376955709932,21.0652795772661,19.8116633852706,22.3283322776704,"Epinephelus merra","Hao"
10,22.4748643359146,21.1974808863968,23.6543525306036,21.0682195327351,19.8123232842473,22.3373285156281,"Epinephelus merra","Hao"
11,22.4784288974111,21.1981660392259,23.6607831684498,21.0694321894098,19.8125456564001,22.3393276225716,"Epinephelus merra","Hao"
12,22.4800569321039,21.1984222943028,23.6637842962008,21.0699363197576,19.8126205944857,22.3408877500896,"Epinephelus merra","Hao"
0,0.771361785740443,-0.359107566708569,1.9061891484598,0.760791526664468,-0.358715306710878,1.89972180628844,"Epinephelus merra","Hao"
1,13.0899340785321,12.1498324459958,14.1145574179199,13.0296940905434,12.0479274071884,14.0275057907343,"Epinephelus merra","Hao"
2,18.3910850320665,17.5875242989889,19.1727627696437,18.441975107654,17.6307199380698,19.2869253692188,"Epinephelus merra","Hao"
3,20.6882520154313,19.9646758676207,21.3880917512275,20.8450782147058,20.1103647587235,21.6747548650663,"Epinephelus merra","Hao"
4,21.6903492488028,20.7663630229188,22.5110024252739,21.9188575350534,20.9874259437947,22.8687660734248,"Epinephelus merra","Hao"
5,22.130311161441,21.04576935259,23.1002890108498,22.4016335061805,21.3027723774028,23.5110107580281,"Epinephelus merra","Hao"
6,22.3246726936338,21.1371497047114,23.3886870096022,22.6200098453309,21.4238057772936,23.835409278627,"Epinephelus merra","Hao"
7,22.4110511530782,21.1745522999613,23.519350472037,22.7193762916456,21.4752553300698,23.9974784339036,"Epinephelus merra","Hao"
8,22.4496627000338,21.1907487554341,23.601482151455,22.7648537657178,21.4966839462467,24.094974233748,"Epinephelus merra","Hao"
9,22.4670194453738,21.195648730958,23.6376955709932,22.7857865217494,21.5076692770531,24.1383536607945,"Epinephelus merra","Hao"
10,22.4748643359146,21.1974808863968,23.6543525306036,22.7954756291777,21.5103820672692,24.1576116919293,"Epinephelus merra","Hao"
0,0.771361785740443,-0.359107566708569,1.9061891484598,0.797241669031977,-0.373567588592993,1.97744016904883,"Epinephelus merra","Hao"
1,13.0899340785321,12.1498324459958,14.1145574179199,13.2023243954334,12.2312316051993,14.2095261766541,"Epinephelus merra","Hao"
2,18.3910850320665,17.5875242989889,19.1727627696437,18.2351844673026,17.441304777256,19.0253941442056,"Epinephelus merra","Hao"
3,20.6882520154313,19.9646758676207,21.3880917512275,20.3001645653608,19.2569418046149,21.2161146407825,"Epinephelus merra","Hao"
4,21.6903492488028,20.7663630229188,22.5110024252739,21.1565234245416,19.8052229165102,22.336480723139,"Epinephelus merra","Hao"
5,22.130311161441,21.04576935259,23.1002890108498,21.5152923170142,19.97638300613,22.9155014293858,"Epinephelus merra","Hao"
6,22.3246726936338,21.1371497047114,23.3886870096022,21.6670659840315,20.0345419510375,23.1826381266415,"Epinephelus merra","Hao"
7,22.4110511530782,21.1745522999613,23.519350472037,21.7318734520502,20.0499695072042,23.3285631086451,"Epinephelus merra","Hao"
0,0.771361785740443,-0.359107566708569,1.9061891484598,0.728575244517253,-0.343528546168808,1.80370343631835,"Epinephelus merra","Hao"
1,13.0899340785321,12.1498324459958,14.1145574179199,12.8354787003345,11.7909703014885,13.9158109448316,"Epinephelus merra","Hao"
2,18.3910850320665,17.5875242989889,19.1727627696437,18.5437109330539,17.6386206030799,19.4928366092839,"Epinephelus merra","Hao"
3,20.6882520154313,19.9646758676207,21.3880917512275,21.2525731427861,20.4107214381202,22.1639978910399,"Epinephelus merra","Hao"
4,21.6903492488028,20.7663630229188,22.5110024252739,22.5462622089508,21.503609804836,23.6489815137001,"Epinephelus merra","Hao"
5,22.130311161441,21.04576935259,23.1002890108498,23.1679516742955,21.9320780244611,24.4891799982036,"Epinephelus merra","Hao"
6,22.3246726936338,21.1371497047114,23.3886870096022,23.4685334274484,22.0911333558657,24.9954271871879,"Epinephelus merra","Hao"
7,22.4110511530782,21.1745522999613,23.519350472037,23.6147323270826,22.1672439206379,25.2461523280048,"Epinephelus merra","Hao"
8,22.4496627000338,21.1907487554341,23.601482151455,23.686258789416,22.1943848318871,25.3866517626241,"Epinephelus merra","Hao"
0,0.771361785740443,-0.359107566708569,1.9061891484598,0.783214791688981,-0.360561448348317,1.94746658147328,"Epinephelus merra","Hao"
1,13.0899340785321,12.1498324459958,14.1145574179199,13.1225878648875,12.0789818922168,14.1662901397168,"Epinephelus merra","Hao"
2,18.3910850320665,17.5875242989889,19.1727627696437,18.2995817074616,17.3649510958379,19.2211539392341,"Epinephelus merra","Hao"
3,20.6882520154313,19.9646758676207,21.3880917512275,20.5069164547073,18.9072119448685,21.8382230066173,"Epinephelus merra","Hao"
0,0.771361785740443,-0.359107566708569,1.9061891484598,0.796823550828759,-0.376574480725172,1.9714006347834,"Epinephelus merra","Hao"
1,13.0899340785321,12.1498324459958,14.1145574179199,13.1979238269808,12.2209512749543,14.2052023519224,"Epinephelus merra","Hao"
2,18.3910850320665,17.5875242989889,19.1727627696437,18.2189160055063,17.4618158720289,18.9816548541552,"Epinephelus merra","Hao"
3,20.6882520154313,19.9646758676207,21.3880917512275,20.2754030550141,19.294849243116,21.1595393261429,"Epinephelus merra","Hao"
4,21.6903492488028,20.7663630229188,22.5110024252739,21.1270649682911,19.8354494860649,22.2920707079778,"Epinephelus merra","Hao"
5,22.130311161441,21.04576935259,23.1002890108498,21.4835386844791,20.0213826331454,22.8680780505213,"Epinephelus merra","Hao"
6,22.3246726936338,21.1371497047114,23.3886870096022,21.6342811503349,20.086263090697,23.1530733307397,"Epinephelus merra","Hao"
7,22.4110511530782,21.1745522999613,23.519350472037,21.6986584939694,20.1020229828896,23.2793244037076,"Epinephelus merra","Hao"
8,22.4496627000338,21.1907487554341,23.601482151455,21.7264154965647,20.1081969865397,23.3479942949601,"Epinephelus merra","Hao"
0,0.771361785740443,-0.359107566708569,1.9061891484598,0.787707361497222,-0.366363435908097,1.92686987377574,"Epinephelus merra","Hao"
1,13.0899340785321,12.1498324459958,14.1145574179199,13.1469519484698,12.0780398082194,14.206881350411,"Epinephelus merra","Hao"
2,18.3910850320665,17.5875242989889,19.1727627696437,18.2589959286419,17.3252039385914,19.1607975155933,"Epinephelus merra","Hao"
3,20.6882520154313,19.9646758676207,21.3880917512275,20.4136984884824,18.7059848235681,21.7836885333085,"Epinephelus merra","Hao"
0,0.771361785740443,-0.359107566708569,1.9061891484598,0.788644473293627,-0.365347173448521,1.96779578654927,"Epinephelus merra","Hao"
1,13.0899340785321,12.1498324459958,14.1145574179199,13.1469846361947,12.0866916029223,14.1878623316408,"Epinephelus merra","Hao"
2,18.3910850320665,17.5875242989889,19.1727627696437,18.2486558428714,17.3082848533591,19.1776445613983,"Epinephelus merra","Hao"
3,20.6882520154313,19.9646758676207,21.3880917512275,20.3941551286793,18.7039602943291,21.7606635741512,"Epinephelus merra","Hao"
0,3.02080036868743,1.82441509100382,4.23622338224441,3.00123877469998,1.80616664612582,4.20643906873589,"Epinephelus polyphekadion","Hao"
1,10.8470841075693,10.1587453143292,11.5212695444221,10.8317321545927,10.1574576501247,11.5008491774575,"Epinephelus polyphekadion","Hao"
2,16.9495064063867,16.2492698054631,17.6715798332752,17.01206405057,16.3597254517542,17.6947739433713,"Epinephelus polyphekadion","Hao"
3,21.7105723608991,20.7892336763849,22.5502426084759,21.8910073843115,21.1071226522997,22.6864174939874,"Epinephelus polyphekadion","Hao"
